,rd_seg_id,marker_id,rd_seg_dsc,geometry,centroid,lati,long,area_m2,bay_id,status
2249,23062,13636E,Import Lane between Bourke Street and Collins Street,"MULTIPOLYGON (((144.944597933303 -37.820387068591, 144.944598201196 -37.820387476439, 144.944598445193 -37.820387892104, 144.94459864266 -37.820388322803, 144.944598792086 -37.820388765241, 144.944598892328 -37.820389216034, 144.944598942619 -37.820389671732, 144.944598942575 -37.82039012885, 144.944598892196 -37.820390583891, 144.944598791867 -37.820391033375, 144.944598642356 -37.820391473862, 144.944598444806 -37.820391901982, 144.944598200729 -37.820392314462, 144.944597911991 -37.820392708146, 144.944597580803 -37.820393080022, 144.944597209696 -37.820393427244, 144.944596801511 -37.820393747158, 144.944596359369 -37.820394037316, 144.944595886653 -37.820394295498, 144.944595376574 -37.820394503688, 144.944582417216 -37.820398168718, 144.944581909939 -37.820398302777, 144.944581426015 -37.82039848336, 144.944580964492 -37.82039869737, 144.944580528996 -37.820398943125, 144.94458012295 -37.820399218696, 144.944579749542 -37.820399521917, 144.944579411707 -37.820399850406, 144.944579112099 -37.820400201582, 144.944578853071 -37.820400572685, 144.94457863666 -37.820400960801, 144.944578464564 -37.820401362881, 144.944578346655 -37.820401777144, 144.944553436924 -37.820346980865, 144.9445769161 -37.820340199392, 144.944597933303 -37.820387068591)))",POINT (144.9445769668339 -37.82036987037736),-37.82036987037736,144.9445769668339,8.317787886409631,6390,Unoccupied
2250,23062,13642E,Import Lane between Bourke Street and Collins Street,"MULTIPOLYGON (((144.944475879549 -37.820121608946, 144.944475968588 -37.820122104059, 144.944476016408 -37.820122601949, 144.944476010258 -37.820123100912, 144.944475950185 -37.820123597267, 144.944475836632 -37.820124087357, 144.944475670435 -37.820124567566, 144.944475452821 -37.820125034354, 144.944475185393 -37.82012548428, 144.944474870123 -37.820125914027, 144.944474509337 -37.820126320425, 144.944474105693 -37.820126700479, 144.944473662169 -37.820127051386, 144.944473182033 -37.820127370559, 144.944472668827 -37.820127655644, 144.944472114381 -37.820127886566, 144.944460120378 -37.82013119445, 144.944459527616 -37.820131385783, 144.944458968007 -37.82013163236, 144.944458436951 -37.820131915645, 144.944457938225 -37.820132233625, 144.944457475375 -37.820132584037, 144.944457051692 -37.82013296439, 144.94445667019 -37.820133371981, 144.94445633358 -37.820133803909, 144.944456044257 -37.820134257104, 144.944455804278 -37.820134728343, 144.944455629358 -37.82013521728, 144.944426366075 -37.820071715341, 144.944449847319 -37.820064938435, 144.944475879549 -37.820121608946)))",POINT (144.9444520679986 -37.82009885843674),-37.820098858436744,144.94445206799855,9.71284364418282,6393,Unoccupied
2251,23062,13637W,Import Lane between Bourke Street and Collins Street,"MULTIPOLYGON (((144.944358387956 -37.820091333896, 144.944334907831 -37.820098110803, 144.944310326244 -37.820044517861, 144.944333807489 -37.820037740978, 144.944358387956 -37.820091333896)))",POINT (144.9443343572833 -37.82006792570146),-37.82006792570146,144.94433435728334,8.539028140183383,6387,Unoccupied
2252,23293,13268N,Bourke Street between Cumberland Street and Collins Street,"MULTIPOLYGON (((144.942460474157 -37.820146912256, 144.94239645215 -37.820165430884, 144.942387005374 -37.820144878578, 144.942402215 -37.82014048712, 144.942451064881 -37.820126440814, 144.942460474157 -37.820146912256)))",POINT (144.9424237250199 -37.82014591913474),-37.82014591913474,144.94242372501992,8.918166180047935,,Unknown
2253,23293,13264N,Bourke Street between Cumberland Street and Collins Street,"MULTIPOLYGON (((144.942588518105 -37.820109873991, 144.942524496134 -37.820128393592, 144.942515050437 -37.820107842215, 144.942565868459 -37.820093161584, 144.94257906911 -37.820089318056, 144.942588518105 -37.820109873991)))",POINT (144.9425517839311 -37.82010886281601),-37.82010886281601,144.94255178393112,8.929072460836098,,Unknown
2254,23062,13631W,Import Lane between Bourke Street and Collins Street,"MULTIPOLYGON (((144.944485685955 -37.820367166688, 144.944462205752 -37.820373943618, 144.944440102385 -37.820325566697, 144.94446358371 -37.820318789791, 144.944485685955 -37.820367166688)))",POINT (144.9444628943611 -37.82034636653356),-37.82034636653356,144.94446289436107,7.704513040539518,,Unknown
2255,23293,13274N,Bourke Street between Cumberland Street and Collins Street,"MULTIPOLYGON (((144.942268408018 -37.820202468934, 144.942204387055 -37.820220987475, 144.942194968073 -37.820200499623, 144.942251402225 -37.820184161802, 144.942258978416 -37.820181953866, 144.942268408018 -37.820202468934)))",POINT (144.9422316913767 -37.82020147891139),-37.820201478911386,144.94223169137666,8.908606318205534,6192,Unoccupied
2256,23062,13640E,Import Lane between Bourke Street and Collins Street,"MULTIPOLYGON (((144.94455415828 -37.820291373097, 144.944530678082 -37.820298150943, 144.944499841025 -37.820231750413, 144.944500260115 -37.820232014507, 144.944500690997 -37.82023226409, 144.944501147312 -37.820232483145, 144.944501625595 -37.820232670009, 144.944502122219 -37.820232823265, 144.944502633413 -37.820232941748, 144.9445031553 -37.820233024561, 144.944503683919 -37.820233071074, 144.944504215259 -37.820233080935, 144.944504745287 -37.820233054069, 144.944505269982 -37.82023299068, 144.944505785362 -37.820232891249, 144.944506280931 -37.820232743285, 144.9445206395 -37.820228599836, 144.944520905658 -37.820228482566, 144.944521189161 -37.820228393466, 144.944521481636 -37.82022832454, 144.944521780819 -37.820228276321, 144.944522084399 -37.820228249182, 144.944522390027 -37.820228243333, 144.944522695339 -37.82022825882, 144.944522997975 -37.820228295521, 144.944523295593 -37.820228353154, 144.944523585894 -37.820228431273, 144.944523866631 -37.820228529274, 144.944524135634 -37.820228646398, 144.944524390822 -37.820228781741, 144.944524630221 -37.820228934255, 144.944524851982 -37.820229102761, 144.944525054388 -37.820229285956, 144.944525235874 -37.820229482423, 144.944525405708 -37.820229686048, 144.94455415828 -37.820291373097)))",POINT (144.9445275102535 -37.82026281205396),-37.82026281205396,144.94452751025352,10.18729957575351,,Unknown
2257,23293,13270N,Bourke Street between Cumberland Street and Collins Street,"MULTIPOLYGON (((144.94239645215 -37.820165430884, 144.942332430087 -37.820183950378, 144.942322974768 -37.820163378992, 144.942343665728 -37.820157393638, 144.942387005374 -37.820144878578, 144.94239645215 -37.820165430884)))",POINT (144.9423597093669 -37.82016440973961),-37.82016440973961,144.9423597093669,8.938631609298293,,Unknown
2258,23293,13272N,Bourke Street between Cumberland Street and Collins Street,"MULTIPOLYGON (((144.942332430087 -37.820183950378, 144.942268408018 -37.820202468934, 144.942258978416 -37.820181953866, 144.942287856157 -37.820173536952, 144.942322974768 -37.820163378992, 144.942332430087 -37.820183950378)))",POINT (144.9422957080721 -37.82018292627303),-37.820182926273034,144.9422957080721,8.935893221463148,6191,Present
2259,23293,13266N,Bourke Street between Cumberland Street and Collins Street,"MULTIPOLYGON (((144.942524496134 -37.820128393592, 144.942460474157 -37.820146912256, 144.942451064881 -37.820126440814, 144.942457456116 -37.820124603267, 144.942514402251 -37.820108029146, 144.942515050437 -37.820107842215, 144.942524496134 -37.820128393592)))",POINT (144.9424877981836 -37.82012739410299),-37.82012739410299,144.9424877981836,8.911701453662703,,Unknown
2260,20022,3763S,La Trobe Street between Swanston Street and Elizabeth Street,"MULTIPOLYGON (((144.962431609226 -37.810084675315, 144.962386785291 -37.810097762473, 144.962378156799 -37.810079181405, 144.962442093668 -37.810060495237, 144.962450729626 -37.810079094454, 144.962432077321 -37.810084547337, 144.962431609226 -37.810084675315)))",POINT (144.9624144476783 -37.81007913187084),-37.810079131870836,144.96241444767833,8.088574773545709,,Unknown
2261,23293,13276N,Bourke Street between Cumberland Street and Collins Street,"MULTIPOLYGON (((144.942204387055 -37.820220987475, 144.942129693617 -37.820242592504, 144.942120276924 -37.820222104687, 144.942178025351 -37.82020540417, 144.942194968073 -37.820200499623, 144.942204387055 -37.820220987475)))",POINT (144.9421623314578 -37.8202215470418),-37.820221547041804,144.94216233145775,10.388506573812492,,Unknown
2262,20022,3761S,La Trobe Street between Swanston Street and Elizabeth Street,"MULTIPOLYGON (((144.962454590739 -37.81007796991, 144.962450729626 -37.810079094454, 144.962442093668 -37.810060495237, 144.962506029396 -37.810041808114, 144.962514666504 -37.810060407346, 144.962507280722 -37.810062565832, 144.962455052442 -37.810077826502, 144.962454590739 -37.81007796991)))",POINT (144.9624783802159 -37.81006045028863),-37.81006045028863,144.96247838021586,8.091612684713603,,Unknown
2263,20101,2245S,Little Collins Street between Queen Street and William Street,"MULTIPOLYGON (((144.959161320976 -37.81655122276, 144.959098752115 -37.816569003455, 144.959090915512 -37.816551784949, 144.959153430956 -37.816533922226, 144.959161320976 -37.81655122276)))",POINT (144.9591261310305 -37.81655147626755),-37.81655147626755,144.9591261310305,7.307978902858566,,Unknown
2264,20101,2243S,Little Collins Street between Queen Street and William Street,"MULTIPOLYGON (((144.959227451882 -37.816518564992, 144.959230225103 -37.81652465904, 144.95923046383 -37.816525106556, 144.959230652176 -37.816525568519, 144.95923078908 -37.816526042206, 144.95923087353 -37.816526523095, 144.959230904466 -37.816527008463, 144.959230880851 -37.816527494688, 144.959230805106 -37.816527976405, 144.959230675032 -37.816528450872, 144.959230492977 -37.816528915427, 144.959230261359 -37.816529364703, 144.959229980229 -37.816529796901, 144.959229653115 -37.816530207574, 144.959229282365 -37.81653059406, 144.959228869212 -37.816530952776, 144.959228418249 -37.816531282, 144.959227932979 -37.816531578186, 144.95922741686 -37.816531839593, 144.959226874483 -37.816532064498, 144.959226308192 -37.816532250238, 144.959161320976 -37.81655122276, 144.959153438979 -37.816533919662, 144.95922509961 -37.816513396536, 144.959227451882 -37.816518564992)))",POINT (144.9591928263325 -37.81653227273418),-37.81653227273418,144.9591928263325,8.26563836681806,,Unknown
2265,20148,C658,Russell Street between Collins Street and Little Collins Street,"MULTIPOLYGON (((144.968931724851 -37.814553487363, 144.968942409026 -37.814577258152, 144.968885714721 -37.814593298024, 144.968875029525 -37.814569523608, 144.968931724851 -37.814553487363)))",POINT (144.9689087188488 -37.81457339200095),-37.81457339200095,144.96890871884878,9.102830914073383,,Unknown
2266,20022,3776N,La Trobe Street between Swanston Street and Elizabeth Street,"MULTIPOLYGON (((144.962138610189 -37.810031680379, 144.962064028065 -37.810053495769, 144.962055614694 -37.810034819271, 144.962129972045 -37.810013081102, 144.962138610189 -37.810031680379)))",POINT (144.962097055062 -37.81003327490178),-37.810033274901784,144.96209705506197,9.428869783001206,,Unknown
2267,20063,2627S,Little Bourke Street between King Street and Spencer Street,"MULTIPOLYGON (((144.954711380749 -37.815605189781, 144.954647172554 -37.815623584872, 144.954640807789 -37.815609713377, 144.954704768492 -37.815590983259, 144.954711380749 -37.815605189781)))",POINT (144.9546761695314 -37.81560732979123),-37.81560732979123,144.9546761695314,6.112728598664513,,Unknown
2268,20090,2488N,Bourke Street between King Street and Spencer Street,"MULTIPOLYGON (((144.954634689653 -37.816613559519, 144.95457055246 -37.816631818811, 144.954562519675 -37.816614091048, 144.954626635488 -37.816595782727, 144.954634689653 -37.816613559519)))",POINT (144.9545986140068 -37.81661380881921),-37.816613808819206,144.95459861400678,7.702698268261207,,Unknown
2269,20090,2476N,Bourke Street between King Street and Spencer Street,"MULTIPOLYGON (((144.955175943261 -37.816459470312, 144.955101188073 -37.816480743766, 144.955093174568 -37.816463054223, 144.955167876399 -37.816441655485, 144.955175943261 -37.816459470312)))",POINT (144.9551345891971 -37.81646121842478),-37.816461218424784,144.9551345891971,8.977125926321191,,Unknown
2270,20063,2625S,Little Bourke Street between King Street and Spencer Street,"MULTIPOLYGON (((144.954772695439 -37.815587623941, 144.954711380749 -37.815605189781, 144.954704768492 -37.815590983259, 144.95476601807 -37.81557310088, 144.954772695439 -37.815587623941)))",POINT (144.9547388201987 -37.81558919265007),-37.81558919265007,144.95473882019866,5.98061714590264,,Unknown
2271,20090,2490N,Bourke Street between King Street and Spencer Street,"MULTIPOLYGON (((144.95457055246 -37.816631818811, 144.954506415213 -37.816650078966, 144.954498404968 -37.816632399354, 144.954562519675 -37.816614091048, 144.95457055246 -37.816631818811)))",POINT (144.9545344876751 -37.8166320928996),-37.8166320928996,144.9545344876751,7.681587102074255,,Unknown
2272,21616,4559W,Russell Street between La Trobe Street and MacKenzie Street,"MULTIPOLYGON (((144.965965568036 -37.808447032479, 144.965990445146 -37.808439847248, 144.966085055254 -37.80864259892, 144.966059019716 -37.808650148964, 144.9660034724 -37.80852908603, 144.965992835395 -37.80850606016, 144.965965568036 -37.808447032479)))",POINT (144.9660254244518 -37.80854569398954),-37.808545693989544,144.9660254244518,35.01131651658363,2738,Present
2273,23246,13670E,Karlsruhe Lane between Collins Street and Keera Way,"MULTIPOLYGON (((144.945435702219 -37.821007059495, 144.945411231817 -37.821011071659, 144.945395835237 -37.820952071774, 144.945396469655 -37.820952546992, 144.945397123675 -37.820953001841, 144.945397823446 -37.820953411406, 144.945398563938 -37.820953772743, 144.945399339828 -37.820954083256, 144.94540014554 -37.820954340712, 144.945400975282 -37.820954543261, 144.945401823091 -37.820954689447, 144.945402682872 -37.82095477822, 144.945403548446 -37.820954808941, 144.945404413592 -37.820954781389, 144.945405269262 -37.820954683084, 144.945411634079 -37.820953634343, 144.945412509178 -37.82095354795, 144.945413392055 -37.820953532888, 144.945414273961 -37.820953577465, 144.945415148507 -37.820953681359, 144.945416009359 -37.820953843815, 144.945416850282 -37.820954063659, 144.945417665185 -37.820954339297, 144.945418448166 -37.820954668733, 144.945419193554 -37.820955049581, 144.945419895949 -37.820955479083, 144.945420550265 -37.820955954127, 144.945421151762 -37.820956471273, 144.945421696083 -37.820957026775, 144.945422179287 -37.82095761661, 144.945422597872 -37.820958236506, 144.945422948809 -37.820958881972, 144.945423252158 -37.820959543304, 144.945435702219 -37.821007059495)))",POINT (144.9454161000823 -37.82098172478679),-37.82098172478679,144.9454161000823,8.356578039191877,,Unknown
2274,23246,13668E,Karlsruhe Lane between Collins Street and Keera Way,"MULTIPOLYGON (((144.945427412031 -37.821072825681, 144.945411228785 -37.821011058088, 144.945435702219 -37.821007059495, 144.945451880382 -37.821068806269, 144.945427412031 -37.821072825681)))",POINT (144.9454315551884 -37.82103993757052),-37.82103993757052,144.94543155518838,9.44480097163805,6421,Unoccupied
2275,23246,13666E,Karlsruhe Lane between Collins Street and Keera Way,"MULTIPOLYGON (((144.945443591334 -37.821134572475, 144.945427412031 -37.821072825681, 144.945451880382 -37.821068806269, 144.94546805968 -37.821130553961, 144.945443591334 -37.821134572475)))",POINT (144.9454477358724 -37.82110168954338),-37.82110168954338,144.94544773587245,9.443339292984248,,Unknown
2276,23246,13669W,Karlsruhe Lane between Collins Street and Keera Way,"MULTIPOLYGON (((144.945331959448 -37.821082065072, 144.945316421234 -37.821022971689, 144.945340889523 -37.821018954101, 144.945356426646 -37.821078046561, 144.945331959448 -37.821082065072)))",POINT (144.9453364241333 -37.82105050919807),-37.821050509198066,144.94533642413327,9.038393308698723,,Unknown
