st_marker_id,status,db_read_time
C5882,Present,2021-08-27 19:20:18.571722
11531S,Present,2021-08-27 19:20:18.571722
8883W,Present,2021-08-27 19:20:18.571722
11513S,Present,2021-08-27 19:20:18.571722
C6670,Present,2021-08-27 19:20:18.571722
C7136,Present,2021-08-27 19:20:18.571722
C5612,Present,2021-08-27 19:20:18.571722
C5616,Unoccupied,2021-08-27 19:20:18.571722
C6064,Present,2021-08-27 19:20:18.571722
13048N,Unoccupied,2021-08-27 19:20:18.571722
C786,Unoccupied,2021-08-27 19:20:18.571722
5125W,Unoccupied,2021-08-27 19:20:18.571722
C5770,Unoccupied,2021-08-27 19:20:18.571722
11524N,Unoccupied,2021-08-27 19:20:18.571722
12007W,Present,2021-08-27 19:20:18.571722
C9154,Unoccupied,2021-08-27 19:20:18.571722
12571S,Unoccupied,2021-08-27 19:20:18.571722
13042N,Unoccupied,2021-08-27 19:20:18.571722
5096E,Unoccupied,2021-08-27 19:20:18.571722
10121W,Unoccupied,2021-08-27 19:20:18.571722
7096N,Unoccupied,2021-08-27 19:20:18.571722
6664N,Present,2021-08-27 19:20:18.571722
C6146,Unoccupied,2021-08-27 19:20:18.571722
C6172,Unoccupied,2021-08-27 19:20:18.571722
C5544,Unoccupied,2021-08-27 19:20:18.571722
C5442,Present,2021-08-27 19:20:18.571722
5136E,Unoccupied,2021-08-27 19:20:18.571722
7648N,Present,2021-08-27 19:20:18.571722
C6632b,Present,2021-08-27 19:20:18.571722
5842E,Unoccupied,2021-08-27 19:20:18.571722
C6302,Present,2021-08-27 19:20:18.571722
C5720,Unoccupied,2021-08-27 19:20:18.571722
C5738,Present,2021-08-27 19:20:18.571722
C5540,Unoccupied,2021-08-27 19:20:18.571722
C5936,Unoccupied,2021-08-27 19:20:18.571722
5804E,Present,2021-08-27 19:20:18.571722
C5736,Present,2021-08-27 19:20:18.571722
C7140,Unoccupied,2021-08-27 19:20:18.571722
C6702,Present,2021-08-27 19:20:18.571722
7660N,Present,2021-08-27 19:20:18.571722
C5718,Present,2021-08-27 19:20:18.571722
5810E,Present,2021-08-27 19:20:18.571722
4576E,Unoccupied,2021-08-27 19:20:18.571722
6614N,Present,2021-08-27 19:20:18.571722
1912N,Unoccupied,2021-08-27 19:20:18.571722
11505S,Unoccupied,2021-08-27 19:20:18.571722
5123W,Unoccupied,2021-08-27 19:20:18.571722
C5916,Unoccupied,2021-08-27 19:20:18.571722
2884N,Unoccupied,2021-08-27 19:20:18.571722
7098N,Present,2021-08-27 19:20:18.571722
5832E,Unoccupied,2021-08-27 19:20:18.571722
7626N,Unoccupied,2021-08-27 19:20:18.571722
C5430,Present,2021-08-27 19:20:18.571722
C9146,Unoccupied,2021-08-27 19:20:18.571722
10198E,Unoccupied,2021-08-27 19:20:18.571722
C9126,Unoccupied,2021-08-27 19:20:18.571722
4509W,Unoccupied,2021-08-27 19:20:18.571722
C5958,Unoccupied,2021-08-27 19:20:18.571722
12539S,Present,2021-08-27 19:20:18.571722
C2874,Present,2021-08-27 19:20:18.571722
10187W,Present,2021-08-27 19:20:18.571722
7573S,Unoccupied,2021-08-27 19:20:18.571722
4505W,Present,2021-08-27 19:20:18.571722
4507W,Unoccupied,2021-08-27 19:20:18.571722
C6848,Unoccupied,2021-08-27 19:20:18.571722
11607S,Unoccupied,2021-08-27 19:20:18.571722
C7718,Unoccupied,2021-08-27 19:20:18.571722
C6888,Unoccupied,2021-08-27 19:20:18.571722
C6092,Unoccupied,2021-08-27 19:20:18.571722
C6036,Unoccupied,2021-08-27 19:20:18.571722
1777S,Unoccupied,2021-08-27 19:20:18.571722
C9158,Unoccupied,2021-08-27 19:20:18.571722
C5568,Unoccupied,2021-08-27 19:20:18.571722
C7174,Present,2021-08-27 19:20:18.571722
C6110,Unoccupied,2021-08-27 19:20:18.571722
C7706,Unoccupied,2021-08-27 19:20:18.571722
C7208,Unoccupied,2021-08-27 19:20:18.571722
C6078,Present,2021-08-27 19:20:18.571722
C7206,Unoccupied,2021-08-27 19:20:18.571722
6209W,Present,2021-08-27 19:20:18.571722
C6824,Unoccupied,2021-08-27 19:20:18.571722
C6130,Unoccupied,2021-08-27 19:20:18.571722
C5750,Unoccupied,2021-08-27 19:20:18.571722
C5918,Present,2021-08-27 19:20:18.571722
C7710,Present,2021-08-27 19:20:18.571722
C6160,Unoccupied,2021-08-27 19:20:18.571722
C6122,Present,2021-08-27 19:20:18.571722
C6164,Unoccupied,2021-08-27 19:20:18.571722
C7698,Present,2021-08-27 19:20:18.571722
5852E,Unoccupied,2021-08-27 19:20:18.571722
C7182,Unoccupied,2021-08-27 19:20:18.571722
C6162,Unoccupied,2021-08-27 19:20:18.571722
C5886,Unoccupied,2021-08-27 19:20:18.571722
C5584,Unoccupied,2021-08-27 19:20:18.571722
C6070,Unoccupied,2021-08-27 19:20:18.571722
C7150,Unoccupied,2021-08-27 19:20:18.571722
7097S,Unoccupied,2021-08-27 19:20:18.571722
C6102,Unoccupied,2021-08-27 19:20:18.571722
10111W,Present,2021-08-27 19:20:18.571722
10341W,Unoccupied,2021-08-27 19:20:18.571722
C7190,Unoccupied,2021-08-27 19:20:18.571722
C5966,Present,2021-08-27 19:20:18.571722
C8008,Unoccupied,2021-08-27 19:20:18.571722
C7166,Unoccupied,2021-08-27 19:20:18.571722
C700,Present,2021-08-27 19:20:18.571722
10115W,Unoccupied,2021-08-27 19:20:18.571722
C5776,Present,2021-08-27 19:20:18.571722
10178E,Present,2021-08-27 19:20:18.571722
6055W,Unoccupied,2021-08-27 19:20:18.571722
C5548,Unoccupied,2021-08-27 19:20:18.571722
C6178,Present,2021-08-27 19:20:18.571722
C6100,Unoccupied,2021-08-27 19:20:18.571722
C6058,Unoccupied,2021-08-27 19:20:18.571722
C6096,Unoccupied,2021-08-27 19:20:18.571722
C7220,Present,2021-08-27 19:20:18.571722
C6180,Unoccupied,2021-08-27 19:20:18.571722
C6156,Unoccupied,2021-08-27 19:20:18.571722
10103W,Unoccupied,2021-08-27 19:20:18.571722
C6076,Unoccupied,2021-08-27 19:20:18.571722
7064N,Unoccupied,2021-08-27 19:20:18.571722
6252N,Present,2021-08-27 19:20:18.571722
10124E,Unoccupied,2021-08-27 19:20:18.571722
6185W,Present,2021-08-27 19:20:18.571722
6235W,Unoccupied,2021-08-27 19:20:18.571722
6243W,Unoccupied,2021-08-27 19:20:18.571722
7060N,Unoccupied,2021-08-27 19:20:18.571722
6237W,Unoccupied,2021-08-27 19:20:18.571722
10157W,Unoccupied,2021-08-27 19:20:18.571722
10186E,Present,2021-08-27 19:20:18.571722
C7694,Unoccupied,2021-08-27 19:20:18.571722
C6428,Unoccupied,2021-08-27 19:20:18.571722
4704Ea,Present,2021-08-27 19:20:18.571722
C7158,Unoccupied,2021-08-27 19:20:18.571722
C6420,Unoccupied,2021-08-27 19:20:18.571722
C6820,Unoccupied,2021-08-27 19:20:18.571722
C6892,Unoccupied,2021-08-27 19:20:18.571722
6193W,Unoccupied,2021-08-27 19:20:18.571722
C6832,Unoccupied,2021-08-27 19:20:18.571722
C6380,Unoccupied,2021-08-27 19:20:18.571722
C5754,Unoccupied,2021-08-27 19:20:18.571722
5818E,Present,2021-08-27 19:20:18.571722
C6396,Unoccupied,2021-08-27 19:20:18.571722
C5588,Unoccupied,2021-08-27 19:20:18.571722
C5872,Unoccupied,2021-08-27 19:20:18.571722
C5894,Unoccupied,2021-08-27 19:20:18.571722
C6418,Unoccupied,2021-08-27 19:20:18.571722
C6372,Unoccupied,2021-08-27 19:20:18.571722
C5794,Unoccupied,2021-08-27 19:20:18.571722
C5798,Present,2021-08-27 19:20:18.571722
C5796,Unoccupied,2021-08-27 19:20:18.571722
6241W,Present,2021-08-27 19:20:18.571722
C6920,Unoccupied,2021-08-27 19:20:18.571722
C7700,Unoccupied,2021-08-27 19:20:18.571722
C6864,Unoccupied,2021-08-27 19:20:18.571722
C5474,Unoccupied,2021-08-27 19:20:18.571722
6177W,Present,2021-08-27 19:20:18.571722
C5478,Unoccupied,2021-08-27 19:20:18.571722
7737S,Unoccupied,2021-08-27 19:20:18.571722
C6390,Present,2021-08-27 19:20:18.571722
C5892,Unoccupied,2021-08-27 19:20:18.571722
C5864,Unoccupied,2021-08-27 19:20:18.571722
7667S,Unoccupied,2021-08-27 19:20:18.571722
C5456,Unoccupied,2021-08-27 19:20:18.571722
C6424,Present,2021-08-27 19:20:18.571722
C6930,Unoccupied,2021-08-27 19:20:18.571722
C7734,Unoccupied,2021-08-27 19:20:18.571722
C5646,Unoccupied,2021-08-27 19:20:18.571722
C6866,Unoccupied,2021-08-27 19:20:18.571722
C5620,Unoccupied,2021-08-27 19:20:18.571722
10100E,Present,2021-08-27 19:20:18.571722
5806E,Unoccupied,2021-08-27 19:20:18.571722
C5564,Unoccupied,2021-08-27 19:20:18.571722
C5462,Unoccupied,2021-08-27 19:20:18.571722
C5782,Unoccupied,2021-08-27 19:20:18.571722
C5734,Present,2021-08-27 19:20:18.571722
C6862,Unoccupied,2021-08-27 19:20:18.571722
C5500,Unoccupied,2021-08-27 19:20:18.571722
C5502,Present,2021-08-27 19:20:18.571722
C7228,Unoccupied,2021-08-27 19:20:18.571722
7568N,Unoccupied,2021-08-27 19:20:18.571722
C7734B,Present,2021-08-27 19:20:18.571722
C7244,Unoccupied,2021-08-27 19:20:18.571722
C6910,Present,2021-08-27 19:20:18.571722
C6282,Unoccupied,2021-08-27 19:20:18.571722
C6412,Unoccupied,2021-08-27 19:20:18.571722
C6290,Unoccupied,2021-08-27 19:20:18.571722
4559W,Unoccupied,2021-08-27 19:20:18.571722
4696Ea,Present,2021-08-27 19:20:18.571722
C5752,Unoccupied,2021-08-27 19:20:18.571722
10200E,Unoccupied,2021-08-27 19:20:18.571722
10105W,Unoccupied,2021-08-27 19:20:18.571722
C5642,Present,2021-08-27 19:20:18.571722
C6050,Unoccupied,2021-08-27 19:20:18.571722
C5580,Unoccupied,2021-08-27 19:20:18.571722
C6404,Unoccupied,2021-08-27 19:20:18.571722
12912N,Unoccupied,2021-08-27 19:20:18.571722
C6284,Unoccupied,2021-08-27 19:20:18.571722
7570N,Present,2021-08-27 19:20:18.571722
7665S,Unoccupied,2021-08-27 19:20:18.571722
C5868,Unoccupied,2021-08-27 19:20:18.571722
C7734C,Unoccupied,2021-08-27 19:20:18.571722
4694Ea,Present,2021-08-27 19:20:18.571722
C9182,Unoccupied,2021-08-27 19:20:18.571722
C5766,Present,2021-08-27 19:20:18.571722
C6062,Unoccupied,2021-08-27 19:20:18.571722
C7732,Present,2021-08-27 19:20:18.571722
C5490,Unoccupied,2021-08-27 19:20:18.571722
C7748,Unoccupied,2021-08-27 19:20:18.571722
10173W,Present,2021-08-27 19:20:18.571722
C5660,Unoccupied,2021-08-27 19:20:18.571722
12905S,Unoccupied,2021-08-27 19:20:18.571722
C7728,Unoccupied,2021-08-27 19:20:18.571722
C5434,Present,2021-08-27 19:20:18.571722
C7242,Unoccupied,2021-08-27 19:20:18.571722
7675S,Unoccupied,2021-08-27 19:20:18.571722
C5614,Unoccupied,2021-08-27 19:20:18.571722
10180E,Present,2021-08-27 19:20:18.571722
C7734A,Unoccupied,2021-08-27 19:20:18.571722
C5878,Present,2021-08-27 19:20:18.571722
C5706,Unoccupied,2021-08-27 19:20:18.571722
10179W,Unoccupied,2021-08-27 19:20:18.571722
C7730,Unoccupied,2021-08-27 19:20:18.571722
C5658,Unoccupied,2021-08-27 19:20:18.571722
C6924,Unoccupied,2021-08-27 19:20:18.571722
C6400,Unoccupied,2021-08-27 19:20:18.571722
C9202,Present,2021-08-27 19:20:18.571722
7595S,Present,2021-08-27 19:20:18.571722
10185W,Present,2021-08-27 19:20:18.571722
C6378,Unoccupied,2021-08-27 19:20:18.571722
C5702,Present,2021-08-27 19:20:18.571722
C7740,Unoccupied,2021-08-27 19:20:18.571722
C5622,Unoccupied,2021-08-27 19:20:18.571722
10116E,Unoccupied,2021-08-27 19:20:18.571722
C5536,Unoccupied,2021-08-27 19:20:18.571722
C9162,Unoccupied,2021-08-27 19:20:18.571722
10184E,Present,2021-08-27 19:20:18.571722
C6376,Unoccupied,2021-08-27 19:20:18.571722
C6974,Unoccupied,2021-08-27 19:20:18.571722
7329W,Present,2021-08-27 19:20:18.571722
12909S,Unoccupied,2021-08-27 19:20:18.571722
C7736B,Unoccupied,2021-08-27 19:20:18.571722
C5788,Unoccupied,2021-08-27 19:20:18.571722
6254N,Present,2021-08-27 19:20:18.571722
5824E,Unoccupied,2021-08-27 19:20:18.571722
C6904,Unoccupied,2021-08-27 19:20:18.571722
C6894,Unoccupied,2021-08-27 19:20:18.571722
C5732,Present,2021-08-27 19:20:18.571722
C5610,Present,2021-08-27 19:20:18.571722
C5648,Present,2021-08-27 19:20:18.571722
C7156,Unoccupied,2021-08-27 19:20:18.571722
C6922,Unoccupied,2021-08-27 19:20:18.571722
12907S,Unoccupied,2021-08-27 19:20:18.571722
C6392,Unoccupied,2021-08-27 19:20:18.571722
7599S,Present,2021-08-27 19:20:18.571722
7784N,Unoccupied,2021-08-27 19:20:18.571722
10151W,Unoccupied,2021-08-27 19:20:18.571722
10169W,Present,2021-08-27 19:20:18.571722
C6374,Unoccupied,2021-08-27 19:20:18.571722
11502N,Present,2021-08-27 19:20:18.571722
11511S,Present,2021-08-27 19:20:18.571722
6259S,Present,2021-08-27 19:20:18.571722
5349W,Unoccupied,2021-08-27 19:20:18.571722
5846E,Unoccupied,2021-08-27 19:20:18.571722
5444E,Unoccupied,2021-08-27 19:20:18.571722
7089S,Unoccupied,2021-08-27 19:20:18.571722
C5510,Unoccupied,2021-08-27 19:20:18.571722
C5506,Unoccupied,2021-08-27 19:20:18.571722
C5638,Unoccupied,2021-08-27 19:20:18.571722
C5656,Unoccupied,2021-08-27 19:20:18.571722
C5654,Unoccupied,2021-08-27 19:20:18.571722
C5576,Unoccupied,2021-08-27 19:20:18.571722
C5458,Unoccupied,2021-08-27 19:20:18.571722
C5626,Present,2021-08-27 19:20:18.571722
C6880,Unoccupied,2021-08-27 19:20:18.571722
C668,Unoccupied,2021-08-27 19:20:18.571722
C6662,Present,2021-08-27 19:20:18.571722
C6934,Present,2021-08-27 19:20:18.571722
C6658,Unoccupied,2021-08-27 19:20:18.571722
C6990,Present,2021-08-27 19:20:18.571722
12906N,Unoccupied,2021-08-27 19:20:18.571722
10119W,Present,2021-08-27 19:20:18.571722
11510N,Present,2021-08-27 19:20:18.571722
5840E,Unoccupied,2021-08-27 19:20:18.571722
C5778,Present,2021-08-27 19:20:18.571722
C6124,Unoccupied,2021-08-27 19:20:18.571722
C5888,Unoccupied,2021-08-27 19:20:18.571722
6197W,Present,2021-08-27 19:20:18.571722
C5910,Present,2021-08-27 19:20:18.571722
C6300,Unoccupied,2021-08-27 19:20:18.571722
C5900,Unoccupied,2021-08-27 19:20:18.571722
C5856,Unoccupied,2021-08-27 19:20:18.571722
C7716,Present,2021-08-27 19:20:18.571722
5098E,Present,2021-08-27 19:20:18.571722
6257S,Present,2021-08-27 19:20:18.571722
6223W,Present,2021-08-27 19:20:18.571722
C6406,Unoccupied,2021-08-27 19:20:18.571722
C5898,Present,2021-08-27 19:20:18.571722
C5914,Present,2021-08-27 19:20:18.571722
7592N,Present,2021-08-27 19:20:18.571722
5834E,Unoccupied,2021-08-27 19:20:18.571722
10102E,Present,2021-08-27 19:20:18.571722
11512N,Unoccupied,2021-08-27 19:20:18.571722
C6072,Unoccupied,2021-08-27 19:20:18.571722
C5470,Present,2021-08-27 19:20:18.571722
6221W,Unoccupied,2021-08-27 19:20:18.571722
C6408,Unoccupied,2021-08-27 19:20:18.571722
C5922,Present,2021-08-27 19:20:18.571722
6034E,Present,2021-08-27 19:20:18.571722
C7232,Unoccupied,2021-08-27 19:20:18.571722
5802E,Unoccupied,2021-08-27 19:20:18.571722
C5504,Unoccupied,2021-08-27 19:20:18.571722
C8004,Unoccupied,2021-08-27 19:20:18.571722
C5762,Unoccupied,2021-08-27 19:20:18.571722
4533W,Present,2021-08-27 19:20:18.571722
C5418,Present,2021-08-27 19:20:18.571722
7579S,Present,2021-08-27 19:20:18.571722
C7116,Unoccupied,2021-08-27 19:20:18.571722
C7142,Unoccupied,2021-08-27 19:20:18.571722
C7210,Unoccupied,2021-08-27 19:20:18.571722
C9198,Unoccupied,2021-08-27 19:20:18.571722
C7218,Unoccupied,2021-08-27 19:20:18.571722
C6682,Present,2021-08-27 19:20:18.571722
C7008,Unoccupied,2021-08-27 19:20:18.571722
C5726,Present,2021-08-27 19:20:18.571722
C6944,Present,2021-08-27 19:20:18.571722
C5858,Unoccupied,2021-08-27 19:20:18.571722
10181W,Present,2021-08-27 19:20:18.571722
C5508,Present,2021-08-27 19:20:18.571722
5419W,Unoccupied,2021-08-27 19:20:18.571722
C5942,Unoccupied,2021-08-27 19:20:18.571722
C7212,Present,2021-08-27 19:20:18.571722
C6414,Present,2021-08-27 19:20:18.571722
C6858,Unoccupied,2021-08-27 19:20:18.571722
C5482,Unoccupied,2021-08-27 19:20:18.571722
7634N,Unoccupied,2021-08-27 19:20:18.571722
6253S,Present,2021-08-27 19:20:18.571722
7586N,Unoccupied,2021-08-27 19:20:18.571722
C7746,Unoccupied,2021-08-27 19:20:18.571722
C5854,Unoccupied,2021-08-27 19:20:18.571722
C7002,Unoccupied,2021-08-27 19:20:18.571722
C5652,Unoccupied,2021-08-27 19:20:18.571722
C666,Present,2021-08-27 19:20:18.571722
10122E,Unoccupied,2021-08-27 19:20:18.571722
C5880,Present,2021-08-27 19:20:18.571722
C5422,Unoccupied,2021-08-27 19:20:18.571722
10194E,Unoccupied,2021-08-27 19:20:18.571722
C768,Unoccupied,2021-08-27 19:20:18.571722
6661S,Unoccupied,2021-08-27 19:20:18.571722
7632N,Present,2021-08-27 19:20:18.571722
4531W,Unoccupied,2021-08-27 19:20:18.571722
7063S,Unoccupied,2021-08-27 19:20:18.571722
C6972,Unoccupied,2021-08-27 19:20:18.571722
3690N,Unoccupied,2021-08-27 19:20:18.571722
4580E,Unoccupied,2021-08-27 19:20:18.571722
7638N,Unoccupied,2021-08-27 19:20:18.571722
7588N,Present,2021-08-27 19:20:18.571722
7640N,Unoccupied,2021-08-27 19:20:18.571722
5347W,Unoccupied,2021-08-27 19:20:18.571722
7628N,Unoccupied,2021-08-27 19:20:18.571722
C6950,Unoccupied,2021-08-27 19:20:18.571722
7624N,Present,2021-08-27 19:20:18.571722
C670,Unoccupied,2021-08-27 19:20:18.571722
7636N,Present,2021-08-27 19:20:18.571722
C830,Unoccupied,2021-08-27 19:20:18.571722
C2876,Unoccupied,2021-08-27 19:20:18.571722
4692Ea,Present,2021-08-27 19:20:18.571722
2888N,Present,2021-08-27 19:20:18.571722
C5528,Unoccupied,2021-08-27 19:20:18.571722
C6280,Unoccupied,2021-08-27 19:20:18.571722
C798,Present,2021-08-27 19:20:18.571722
683W,Unoccupied,2021-08-27 19:20:18.571722
C824,Present,2021-08-27 19:20:18.571722
2897S,Unoccupied,2021-08-27 19:20:18.571722
6251S,Present,2021-08-27 19:20:18.571722
791W,Present,2021-08-27 19:20:18.571722
7095S,Unoccupied,2021-08-27 19:20:18.571722
7085S,Unoccupied,2021-08-27 19:20:18.571722
C822,Unoccupied,2021-08-27 19:20:18.571722
6265S,Unoccupied,2021-08-27 19:20:18.571722
7078N,Unoccupied,2021-08-27 19:20:18.571722
C5450,Unoccupied,2021-08-27 19:20:18.571722
7081S,Present,2021-08-27 19:20:18.571722
816E,Present,2021-08-27 19:20:18.571722
7741S,Unoccupied,2021-08-27 19:20:18.571722
C5710,Unoccupied,2021-08-27 19:20:18.571722
2886N,Present,2021-08-27 19:20:18.571722
769W,Unoccupied,2021-08-27 19:20:18.571722
2893S,Unoccupied,2021-08-27 19:20:18.571722
3705S,Unoccupied,2021-08-27 19:20:18.571722
C806,Present,2021-08-27 19:20:18.571722
2890N,Present,2021-08-27 19:20:18.571722
C6048,Unoccupied,2021-08-27 19:20:18.571722
1903S,Unoccupied,2021-08-27 19:20:18.571722
6217W,Unoccupied,2021-08-27 19:20:18.571722
631W,Unoccupied,2021-08-27 19:20:18.571722
4592E,Present,2021-08-27 19:20:18.571722
2195S,Unoccupied,2021-08-27 19:20:18.571722
C6884,Unoccupied,2021-08-27 19:20:18.571722
C6286,Unoccupied,2021-08-27 19:20:18.571722
7091S,Unoccupied,2021-08-27 19:20:18.571722
C5426,Present,2021-08-27 19:20:18.571722
5795W,Unoccupied,2021-08-27 19:20:18.571722
C6340,Unoccupied,2021-08-27 19:20:18.571722
1908N,Present,2021-08-27 19:20:18.571722
5050E,Unoccupied,2021-08-27 19:20:18.571722
C790,Present,2021-08-27 19:20:18.571722
C5768,Unoccupied,2021-08-27 19:20:18.571722
C5700,Present,2021-08-27 19:20:18.571722
6189W,Unoccupied,2021-08-27 19:20:18.571722
6215W,Present,2021-08-27 19:20:18.571722
7622N,Present,2021-08-27 19:20:18.571722
7674N,Unoccupied,2021-08-27 19:20:18.571722
C5448,Present,2021-08-27 19:20:18.571722
7663S,Unoccupied,2021-08-27 19:20:18.571722
738E,Unoccupied,2021-08-27 19:20:18.571722
C6690,Present,2021-08-27 19:20:18.571722
7079S,Unoccupied,2021-08-27 19:20:18.571722
7672N,Unoccupied,2021-08-27 19:20:18.571722
7620N,Present,2021-08-27 19:20:18.571722
5086E,Unoccupied,2021-08-27 19:20:18.571722
7676N,Unoccupied,2021-08-27 19:20:18.571722
C5628,Unoccupied,2021-08-27 19:20:18.571722
5066E,Unoccupied,2021-08-27 19:20:18.571722
C5874,Unoccupied,2021-08-27 19:20:18.571722
1906N,Present,2021-08-27 19:20:18.571722
6191W,Unoccupied,2021-08-27 19:20:18.571722
10193W,Unoccupied,2021-08-27 19:20:18.571722
C6068,Unoccupied,2021-08-27 19:20:18.571722
694E,Unoccupied,2021-08-27 19:20:18.571722
7723S,Present,2021-08-27 19:20:18.571722
C6652,Present,2021-08-27 19:20:18.571722
7101S,Unoccupied,2021-08-27 19:20:18.571722
6195W,Unoccupied,2021-08-27 19:20:18.571722
7673S,Unoccupied,2021-08-27 19:20:18.571722
5084E,Unoccupied,2021-08-27 19:20:18.571722
11514N,Present,2021-08-27 19:20:18.571722
4517W,Unoccupied,2021-08-27 19:20:18.571722
6672N,Unoccupied,2021-08-27 19:20:18.571722
C6686,Present,2021-08-27 19:20:18.571722
5417W,Unoccupied,2021-08-27 19:20:18.571722
C6706,Present,2021-08-27 19:20:18.571722
C6698,Present,2021-08-27 19:20:18.571722
7083S,Unoccupied,2021-08-27 19:20:18.571722
C6678,Present,2021-08-27 19:20:18.571722
10338E,Unoccupied,2021-08-27 19:20:18.571722
6205W,Unoccupied,2021-08-27 19:20:18.571722
C7686,Present,2021-08-27 19:20:18.571722
7735S,Unoccupied,2021-08-27 19:20:18.571722
C5452,Present,2021-08-27 19:20:18.571722
C6914,Present,2021-08-27 19:20:18.571722
11525S,Present,2021-08-27 19:20:18.571722
5814E,Unoccupied,2021-08-27 19:20:18.571722
6199W,Unoccupied,2021-08-27 19:20:18.571722
11509S,Present,2021-08-27 19:20:18.571722
C7114,Present,2021-08-27 19:20:18.571722
6207W,Unoccupied,2021-08-27 19:20:18.571722
C7178,Unoccupied,2021-08-27 19:20:18.571722
C7736C,Unoccupied,2021-08-27 19:20:18.571722
10155W,Unoccupied,2021-08-27 19:20:18.571722
2195S,Unoccupied,2021-08-27 19:20:18.571722
770E,Unoccupied,2021-08-27 19:20:18.571722
C7166,Unoccupied,2021-08-27 19:20:18.571722
C6062,Unoccupied,2021-08-27 19:20:18.571722
10121W,Unoccupied,2021-08-27 19:20:18.571722
C6036,Unoccupied,2021-08-27 19:20:18.571722
2531S,Unoccupied,2021-08-27 19:20:18.571722
C6632b,Present,2021-08-27 19:20:18.571722
C9182,Unoccupied,2021-08-27 19:20:18.571722
C798,Present,2021-08-27 19:20:18.571722
C6996,Present,2021-08-27 19:20:18.571722
C826,Unoccupied,2021-08-27 19:20:18.571722
7597S,Unoccupied,2021-08-27 19:20:18.571722
5064E,Unoccupied,2021-08-27 19:20:18.571722
1775S,Unoccupied,2021-08-27 19:20:18.571722
5094E,Present,2021-08-27 19:20:18.571722
5102E,Present,2021-08-27 19:20:18.571722
5106E,Present,2021-08-27 19:20:18.571722
5092E,Unoccupied,2021-08-27 19:20:18.571722
7762N,Unoccupied,2021-08-27 19:20:18.571722
7599S,Present,2021-08-27 19:20:18.571722
5078E,Unoccupied,2021-08-27 19:20:18.571722
5108E,Present,2021-08-27 19:20:18.571722
10330E,Unoccupied,2021-08-27 19:20:18.571722
5098E,Present,2021-08-27 19:20:18.571722
6173W,Unoccupied,2021-08-27 19:20:18.571722
5104E,Unoccupied,2021-08-27 19:20:18.571722
7722N,Unoccupied,2021-08-27 19:20:18.571722
5080E,Unoccupied,2021-08-27 19:20:18.571722
6177W,Present,2021-08-27 19:20:18.571722
10324E,Unoccupied,2021-08-27 19:20:18.571722
10326E,Unoccupied,2021-08-27 19:20:18.571722
5062E,Unoccupied,2021-08-27 19:20:18.571722
10332E,Unoccupied,2021-08-27 19:20:18.571722
5100E,Present,2021-08-27 19:20:18.571722
15197S,Present,2021-08-27 19:35:22.087833
15199S,Unoccupied,2021-08-27 19:35:22.087833
13040N,Unoccupied,2021-08-27 19:35:22.087833
7088N,Unoccupied,2021-08-27 19:35:22.087833
12046E,Present,2021-08-27 19:35:22.087833
4483W,Unoccupied,2021-08-27 19:35:22.087833
