Census year,Block ID,CLUE small area,Dwelling number,Total employment in block,Parking spaces
2010,514,Kensington,42,0.0,21
2010,515,Kensington,22,0.0,5
2010,516,Kensington,61,0.0,56
2010,517,Kensington,54,0.0,52
2010,518,Kensington,20,0.0,15
2010,520,Kensington,524,2.0,245
2010,521,Kensington,64,0.0,43
2010,523,Kensington,71,43.0,19
2010,524,Kensington,38,109.0,35
2010,525,Kensington,35,6.0,54
2010,532,Kensington,61,0.0,45
2010,533,Kensington,64,0.0,47
2010,536,Kensington,18,0.0,28
2010,539,Kensington,1,126.0,64
2010,541,Kensington,47,0.0,44
2010,543,Kensington,39,0.0,40
2010,544,Kensington,20,0.0,20
2010,545,Kensington,54,0.0,57
2010,546,Kensington,13,0.0,11
2010,548,Kensington,87,0.0,67
2010,551,Kensington,25,0.0,33
2010,552,Kensington,62,0.0,74
2010,555,Kensington,44,0.0,62
2010,556,Kensington,38,0.0,65
2010,557,Kensington,10,0.0,10
2010,558,Kensington,69,0.0,67
2010,559,Kensington,246,61.0,279
2010,560,Kensington,50,3.0,76
2010,562,Kensington,92,6.0,124
2010,564,Kensington,19,0.0,16
2010,565,Kensington,29,0.0,29
2010,566,Kensington,81,0.0,82
2010,567,Kensington,30,0.0,31
2010,568,Kensington,32,0.0,40
2010,570,Kensington,10,2184.0,6221
2010,601,East Melbourne,28,52.0,30
2010,603,East Melbourne,33,11.0,38
2010,606,East Melbourne,102,188.0,82
2010,607,East Melbourne,39,1001.0,250
2010,609,East Melbourne,118,0.0,93
2010,612,East Melbourne,146,50.0,148
2010,613,East Melbourne,536,180.0,807
2010,614,East Melbourne,58,867.0,634
2010,615,East Melbourne,143,945.0,297
2010,616,East Melbourne,31,19.0,34
2010,617,East Melbourne,120,12.0,98
2010,618,East Melbourne,252,369.0,575
2010,620,East Melbourne,19,715.0,505
2010,621,East Melbourne,69,1867.0,536
2010,646,East Melbourne,8,436.0,387
2010,649,East Melbourne,2,171.0,182
2010,651,East Melbourne,50,2867.0,1067
2010,655,East Melbourne,409,453.0,469
2010,656,East Melbourne,198,908.0,484
2010,710,Melbourne (Remainder),19,266.0,120
2010,720,Melbourne (Remainder),122,1787.0,929
2010,724,Melbourne (Remainder),310,1097.0,1113
2010,729,Southbank,510,191.0,766
2010,730,Southbank,242,124.0,411
2010,732,Southbank,3,76.0,300
2010,737,Southbank,91,197.0,171
2010,738,Southbank,144,939.0,465
2010,741,Southbank,92,411.0,219
2010,742,Southbank,440,4.0,519
2010,744,Southbank,198,122.0,365
2010,745,Southbank,1,17.0,4
2010,747,Southbank,20,207.0,219
2010,748,Southbank,215,2261.0,853
2010,750,Southbank,226,13.0,491
2010,753,Southbank,173,7059.0,1491
2010,759,Melbourne (Remainder),142,1335.0,710
2010,760,Melbourne (Remainder),357,2744.0,1519
2010,773,Docklands,756,156.0,1173
2010,774,Port Melbourne,1,142.0,302
2010,801,Southbank,687,2669.0,2870
2010,802,Southbank,532,3198.0,1952
2010,808,Southbank,291,472.0,458
2010,810,Southbank,1323,457.0,1483
2010,811,Southbank,322,457.0,458
2010,812,Southbank,368,870.0,780
2010,852,Melbourne (Remainder),2,339.0,30
2010,853,South Yarra,135,0.0,144
2010,855,South Yarra,51,247.0,111
2010,856,South Yarra,64,0.0,76
2010,858,South Yarra,392,10.0,367
2010,861,South Yarra,330,169.0,324
2010,862,South Yarra,303,74.0,273
2010,864,South Yarra,148,20.0,93
2010,867,South Yarra,25,69.0,87
2010,868,South Yarra,46,30.0,101
2010,901,Parkville,62,0.0,72
2010,902,Parkville,100,16.0,149
2010,904,Parkville,105,438.0,380
2010,906,Parkville,141,485.0,215
2010,909,Parkville,10,21.0,10
2010,912,Parkville,14,0.0,13
2010,914,Parkville,27,20.0,24
2010,915,Parkville,34,33.0,37
2010,916,Parkville,24,37.0,32
2010,917,Parkville,49,0.0,50
2010,918,Parkville,52,0.0,49
2010,921,Parkville,1,263.0,52
2010,922,Parkville,134,33.0,125
2010,924,Parkville,53,0.0,62
2010,926,Parkville,23,0.0,21
2010,928,Parkville,359,215.0,269
2010,929,Parkville,1,1191.0,431
2010,930,Parkville,8,1597.0,595
2010,931,Parkville,4,5303.0,1697
2010,1101,Docklands,116,3257.0,921
2010,1102,Docklands,19,978.0,737
2010,1103,Docklands,448,2910.0,3265
2010,1104,Docklands,422,207.0,516
2010,1105,Docklands,189,5272.0,1628
2010,1108,Docklands,431,12710.0,2577
2010,1109,Docklands,971,1228.0,2243
2010,1110,Docklands,104,2130.0,4787
2010,1112,Docklands,298,25.0,300
2010,2382,North Melbourne,12,32.0,7
2010,2383,North Melbourne,2,298.0,320
2010,2384,North Melbourne,70,204.0,137
2010,2386,North Melbourne,464,0.0,199
2010,2389,North Melbourne,104,27.0,108
2010,2392,North Melbourne,270,38.0,55
2010,2504,Kensington,70,0.0,31
2010,2506,Kensington,39,0.0,16
2010,2507,Kensington,16,0.0,8
2010,2508,Kensington,24,0.0,10
2010,2511,Kensington,32,0.0,3
2010,2513,Kensington,82,0.0,15
2010,2524,Kensington,26,137.0,10
2010,2529,Kensington,39,0.0,4
2010,2530,Kensington,45,29.0,26
2010,2535,Kensington,50,0.0,13
2010,2536,Kensington,43,0.0,8
2010,2538,Kensington,14,61.0,29
2010,2543,Kensington,38,0.0,1
2010,2544,Kensington,11,19.0,3
2010,2546,Kensington,40,19.0,14
2010,2547,Kensington,17,582.0,174
2011,1,Melbourne (CBD),385,228.0,335
2011,11,Melbourne (CBD),384,740.0,352
2011,12,Melbourne (CBD),188,6611.0,1077
2011,13,Melbourne (CBD),112,2044.0,627
2011,14,Melbourne (CBD),97,2208.0,1271
2011,15,Melbourne (CBD),659,2114.0,111
2011,16,Melbourne (CBD),68,926.0,1129
2011,17,Melbourne (CBD),108,1990.0,1306
2011,18,Melbourne (CBD),218,4658.0,1148
2011,23,Melbourne (CBD),90,3385.0,521
2011,24,Melbourne (CBD),174,6043.0,850
2011,25,Melbourne (CBD),251,4143.0,157
2011,26,Melbourne (CBD),72,2685.0,822
2011,27,Melbourne (CBD),2,5373.0,1070
2011,28,Melbourne (CBD),33,7812.0,793
2011,31,Melbourne (CBD),233,4684.0,730
2011,32,Melbourne (CBD),73,5104.0,670
2011,33,Melbourne (CBD),235,2732.0,172
2011,34,Melbourne (CBD),32,8510.0,332
2011,36,Melbourne (CBD),2,828.0,296
2011,38,Melbourne (CBD),47,3170.0,156
2011,41,Melbourne (CBD),44,2109.0,234
2011,44,Melbourne (CBD),178,4496.0,520
2011,46,Melbourne (CBD),119,2237.0,206
2011,47,Melbourne (CBD),124,7698.0,1059
2011,48,Melbourne (CBD),12,1463.0,986
2011,51,Melbourne (CBD),765,5304.0,910
2011,53,Melbourne (CBD),42,5649.0,559
2011,54,Melbourne (CBD),36,1762.0,622
2011,55,Melbourne (CBD),1,2323.0,15
2011,56,Melbourne (CBD),4,1697.0,130
2011,57,Melbourne (CBD),126,1284.0,1169
2011,58,Melbourne (CBD),134,1550.0,297
2011,62,Melbourne (CBD),40,1992.0,902
2011,63,Melbourne (CBD),65,828.0,69
2011,64,Melbourne (CBD),160,1851.0,518
2011,65,Melbourne (CBD),226,1293.0,257
2011,66,Melbourne (CBD),12,1024.0,398
2011,67,Melbourne (CBD),228,890.0,626
2011,68,Melbourne (CBD),375,2705.0,723
2011,72,Melbourne (CBD),160,1652.0,1077
2011,74,Melbourne (CBD),255,1791.0,826
2011,76,Melbourne (CBD),593,6729.0,1679
2011,77,Melbourne (CBD),223,3113.0,1177
2011,81,Melbourne (CBD),559,647.0,888
2011,82,Melbourne (CBD),35,3918.0,378
2011,83,Melbourne (CBD),344,559.0,978
2011,84,Melbourne (CBD),159,765.0,156
